CostoDespachoId,Comuna,Valor,Pmin,Pmax,Nombre Comuna,numberID
21408,1168,1412,"6,1",10,CHONCHI (X Región de Los Lagos),1267
21409,1168,1157,"10,1",20,CHONCHI (X Región de Los Lagos),1267
21410,1168,746,21,50,CHONCHI (X Región de Los Lagos),1267
21411,1168,635,51,100,CHONCHI (X Región de Los Lagos),1267
21412,1168,533,101,200,CHONCHI (X Región de Los Lagos),1267
21413,1168,482,201,400,CHONCHI (X Región de Los Lagos),1267
21414,1168,446,401,600,CHONCHI (X Región de Los Lagos),1267
21415,1168,398,601,1000,CHONCHI (X Región de Los Lagos),1267
21416,1168,357,1001,2000,CHONCHI (X Región de Los Lagos),1267
21417,1168,305,2001,3500,CHONCHI (X Región de Los Lagos),1267
21418,1168,286,3501,5000,CHONCHI (X Región de Los Lagos),1267
21419,1168,245,5001,10000,CHONCHI (X Región de Los Lagos),1267
21420,1168,226,10001,18000,CHONCHI (X Región de Los Lagos),1267
21421,1169,7515,0,3,COCHAMO (X Región de Los Lagos),1268
21422,1169,1786,"3,1",6,COCHAMO (X Región de Los Lagos),1268
21423,1169,1412,"6,1",10,COCHAMO (X Región de Los Lagos),1268
21424,1169,1157,"10,1",20,COCHAMO (X Región de Los Lagos),1268
21425,1169,746,21,50,COCHAMO (X Región de Los Lagos),1268
21426,1169,635,51,100,COCHAMO (X Región de Los Lagos),1268
21427,1169,533,101,200,COCHAMO (X Región de Los Lagos),1268
21428,1169,482,201,400,COCHAMO (X Región de Los Lagos),1268
21429,1169,446,401,600,COCHAMO (X Región de Los Lagos),1268
21430,1169,398,601,1000,COCHAMO (X Región de Los Lagos),1268
21431,1169,357,1001,2000,COCHAMO (X Región de Los Lagos),1268
21432,1169,305,2001,3500,COCHAMO (X Región de Los Lagos),1268
21433,1169,286,3501,5000,COCHAMO (X Región de Los Lagos),1268
21434,1169,245,5001,10000,COCHAMO (X Región de Los Lagos),1268
21435,1169,226,10001,18000,COCHAMO (X Región de Los Lagos),1268
21436,1170,7515,0,3,COINCO (X Región de Los Lagos),1269
21437,1170,1786,"3,1",6,COINCO (X Región de Los Lagos),1269
21438,1170,1412,"6,1",10,COINCO (X Región de Los Lagos),1269
21439,1170,1157,"10,1",20,COINCO (X Región de Los Lagos),1269
21440,1170,746,21,50,COINCO (X Región de Los Lagos),1269
21441,1170,635,51,100,COINCO (X Región de Los Lagos),1269
21442,1170,533,101,200,COINCO (X Región de Los Lagos),1269
21443,1170,482,201,400,COINCO (X Región de Los Lagos),1269
21444,1170,446,401,600,COINCO (X Región de Los Lagos),1269
21445,1170,398,601,1000,COINCO (X Región de Los Lagos),1269
21446,1170,357,1001,2000,COINCO (X Región de Los Lagos),1269
21447,1170,305,2001,3500,COINCO (X Región de Los Lagos),1269
21448,1170,286,3501,5000,COINCO (X Región de Los Lagos),1269
21449,1170,245,5001,10000,COINCO (X Región de Los Lagos),1269
21450,1170,226,10001,18000,COINCO (X Región de Los Lagos),1269
21451,1171,7515,0,3,CONTAO (X Región de Los Lagos),1270
21452,1171,1786,"3,1",6,CONTAO (X Región de Los Lagos),1270
21453,1171,1412,"6,1",10,CONTAO (X Región de Los Lagos),1270
21454,1171,1157,"10,1",20,CONTAO (X Región de Los Lagos),1270
21455,1171,746,21,50,CONTAO (X Región de Los Lagos),1270
21456,1171,635,51,100,CONTAO (X Región de Los Lagos),1270
21457,1171,533,101,200,CONTAO (X Región de Los Lagos),1270
21458,1171,482,201,400,CONTAO (X Región de Los Lagos),1270
21459,1171,446,401,600,CONTAO (X Región de Los Lagos),1270
21460,1171,398,601,1000,CONTAO (X Región de Los Lagos),1270
21461,1171,357,1001,2000,CONTAO (X Región de Los Lagos),1270
21462,1171,305,2001,3500,CONTAO (X Región de Los Lagos),1270
21463,1171,286,3501,5000,CONTAO (X Región de Los Lagos),1270
21464,1171,245,5001,10000,CONTAO (X Región de Los Lagos),1270
21465,1171,226,10001,18000,CONTAO (X Región de Los Lagos),1270
21466,1172,7515,0,3,CONTAY (X Región de Los Lagos),1271
21467,1172,1786,"3,1",6,CONTAY (X Región de Los Lagos),1271
21468,1172,1412,"6,1",10,CONTAY (X Región de Los Lagos),1271
21469,1172,1157,"10,1",20,CONTAY (X Región de Los Lagos),1271
21470,1172,746,21,50,CONTAY (X Región de Los Lagos),1271
21471,1172,635,51,100,CONTAY (X Región de Los Lagos),1271
21472,1172,533,101,200,CONTAY (X Región de Los Lagos),1271
21473,1172,482,201,400,CONTAY (X Región de Los Lagos),1271
21474,1172,446,401,600,CONTAY (X Región de Los Lagos),1271
21475,1172,398,601,1000,CONTAY (X Región de Los Lagos),1271
21476,1172,357,1001,2000,CONTAY (X Región de Los Lagos),1271
21477,1172,305,2001,3500,CONTAY (X Región de Los Lagos),1271
21478,1172,286,3501,5000,CONTAY (X Región de Los Lagos),1271
21479,1172,245,5001,10000,CONTAY (X Región de Los Lagos),1271
21480,1172,226,10001,18000,CONTAY (X Región de Los Lagos),1271
21481,1173,7515,0,3,CUCAO (X Región de Los Lagos),1272
21482,1173,1786,"3,1",6,CUCAO (X Región de Los Lagos),1272
21483,1173,1412,"6,1",10,CUCAO (X Región de Los Lagos),1272
21484,1173,1157,"10,1",20,CUCAO (X Región de Los Lagos),1272
21485,1173,746,21,50,CUCAO (X Región de Los Lagos),1272
21486,1173,635,51,100,CUCAO (X Región de Los Lagos),1272
21487,1173,533,101,200,CUCAO (X Región de Los Lagos),1272
21488,1173,482,201,400,CUCAO (X Región de Los Lagos),1272
21489,1173,446,401,600,CUCAO (X Región de Los Lagos),1272
21490,1173,398,601,1000,CUCAO (X Región de Los Lagos),1272
21491,1173,357,1001,2000,CUCAO (X Región de Los Lagos),1272
21492,1173,305,2001,3500,CUCAO (X Región de Los Lagos),1272
21493,1173,286,3501,5000,CUCAO (X Región de Los Lagos),1272
21494,1173,245,5001,10000,CUCAO (X Región de Los Lagos),1272
21495,1173,226,10001,18000,CUCAO (X Región de Los Lagos),1272
21496,1174,7515,0,3,CURACO DE VELEZ (X Región de Los Lagos),1273
21497,1174,1786,"3,1",6,CURACO DE VELEZ (X Región de Los Lagos),1273
21498,1174,1412,"6,1",10,CURACO DE VELEZ (X Región de Los Lagos),1273
21499,1174,1157,"10,1",20,CURACO DE VELEZ (X Región de Los Lagos),1273
21500,1174,746,21,50,CURACO DE VELEZ (X Región de Los Lagos),1273
21501,1174,635,51,100,CURACO DE VELEZ (X Región de Los Lagos),1273
21502,1174,533,101,200,CURACO DE VELEZ (X Región de Los Lagos),1273
21503,1174,482,201,400,CURACO DE VELEZ (X Región de Los Lagos),1273
21504,1174,446,401,600,CURACO DE VELEZ (X Región de Los Lagos),1273
21505,1174,398,601,1000,CURACO DE VELEZ (X Región de Los Lagos),1273
21506,1174,357,1001,2000,CURACO DE VELEZ (X Región de Los Lagos),1273
21507,1174,305,2001,3500,CURACO DE VELEZ (X Región de Los Lagos),1273
21508,1174,286,3501,5000,CURACO DE VELEZ (X Región de Los Lagos),1273
21509,1174,245,5001,10000,CURACO DE VELEZ (X Región de Los Lagos),1273
21510,1174,226,10001,18000,CURACO DE VELEZ (X Región de Los Lagos),1273
21511,1175,7515,0,3,CURAHUE (X Región de Los Lagos),1274
21512,1175,1786,"3,1",6,CURAHUE (X Región de Los Lagos),1274
21513,1175,1412,"6,1",10,CURAHUE (X Región de Los Lagos),1274
21514,1175,1157,"10,1",20,CURAHUE (X Región de Los Lagos),1274
21515,1175,746,21,50,CURAHUE (X Región de Los Lagos),1274
21516,1175,635,51,100,CURAHUE (X Región de Los Lagos),1274
21517,1175,533,101,200,CURAHUE (X Región de Los Lagos),1274
21518,1175,482,201,400,CURAHUE (X Región de Los Lagos),1274
21519,1175,446,401,600,CURAHUE (X Región de Los Lagos),1274
21520,1175,398,601,1000,CURAHUE (X Región de Los Lagos),1274
21521,1175,357,1001,2000,CURAHUE (X Región de Los Lagos),1274
21522,1175,305,2001,3500,CURAHUE (X Región de Los Lagos),1274
21523,1175,286,3501,5000,CURAHUE (X Región de Los Lagos),1274
21524,1175,245,5001,10000,CURAHUE (X Región de Los Lagos),1274
21525,1175,226,10001,18000,CURAHUE (X Región de Los Lagos),1274
21526,1176,7515,0,3,DALCAHUE (X Región de Los Lagos),1275
21527,1176,1786,"3,1",6,DALCAHUE (X Región de Los Lagos),1275
21528,1176,1412,"6,1",10,DALCAHUE (X Región de Los Lagos),1275
21529,1176,1157,"10,1",20,DALCAHUE (X Región de Los Lagos),1275
21530,1176,746,21,50,DALCAHUE (X Región de Los Lagos),1275
21531,1176,635,51,100,DALCAHUE (X Región de Los Lagos),1275
21532,1176,533,101,200,DALCAHUE (X Región de Los Lagos),1275
21533,1176,482,201,400,DALCAHUE (X Región de Los Lagos),1275
21534,1176,446,401,600,DALCAHUE (X Región de Los Lagos),1275
21535,1176,398,601,1000,DALCAHUE (X Región de Los Lagos),1275
21536,1176,357,1001,2000,DALCAHUE (X Región de Los Lagos),1275
21537,1176,305,2001,3500,DALCAHUE (X Región de Los Lagos),1275
21538,1176,286,3501,5000,DALCAHUE (X Región de Los Lagos),1275
21539,1176,245,5001,10000,DALCAHUE (X Región de Los Lagos),1275
21540,1176,226,10001,18000,DALCAHUE (X Región de Los Lagos),1275
21541,1177,7515,0,3,DEGAN (X Región de Los Lagos),1276
21542,1177,1786,"3,1",6,DEGAN (X Región de Los Lagos),1276
21543,1177,1412,"6,1",10,DEGAN (X Región de Los Lagos),1276
21544,1177,1157,"10,1",20,DEGAN (X Región de Los Lagos),1276
21545,1177,746,21,50,DEGAN (X Región de Los Lagos),1276
21546,1177,635,51,100,DEGAN (X Región de Los Lagos),1276
21547,1177,533,101,200,DEGAN (X Región de Los Lagos),1276
21548,1177,482,201,400,DEGAN (X Región de Los Lagos),1276
21549,1177,446,401,600,DEGAN (X Región de Los Lagos),1276
21550,1177,398,601,1000,DEGAN (X Región de Los Lagos),1276
21551,1177,357,1001,2000,DEGAN (X Región de Los Lagos),1276
21552,1177,305,2001,3500,DEGAN (X Región de Los Lagos),1276
21553,1177,286,3501,5000,DEGAN (X Región de Los Lagos),1276
21554,1177,245,5001,10000,DEGAN (X Región de Los Lagos),1276
21555,1177,226,10001,18000,DEGAN (X Región de Los Lagos),1276
21556,1178,7515,0,3,EL BARRACO (X Región de Los Lagos),1277
21557,1178,1786,"3,1",6,EL BARRACO (X Región de Los Lagos),1277
21558,1178,1412,"6,1",10,EL BARRACO (X Región de Los Lagos),1277
21559,1178,1157,"10,1",20,EL BARRACO (X Región de Los Lagos),1277
21560,1178,746,21,50,EL BARRACO (X Región de Los Lagos),1277
21561,1178,635,51,100,EL BARRACO (X Región de Los Lagos),1277
21562,1178,533,101,200,EL BARRACO (X Región de Los Lagos),1277
21563,1178,482,201,400,EL BARRACO (X Región de Los Lagos),1277
21564,1178,446,401,600,EL BARRACO (X Región de Los Lagos),1277
21565,1178,398,601,1000,EL BARRACO (X Región de Los Lagos),1277
21566,1178,357,1001,2000,EL BARRACO (X Región de Los Lagos),1277
21567,1178,305,2001,3500,EL BARRACO (X Región de Los Lagos),1277
21568,1178,286,3501,5000,EL BARRACO (X Región de Los Lagos),1277
21569,1178,245,5001,10000,EL BARRACO (X Región de Los Lagos),1277
21570,1178,226,10001,18000,EL BARRACO (X Región de Los Lagos),1277
21571,1179,7515,0,3,FUTALEUFU (X Región de Los Lagos),1278
21572,1179,1786,"3,1",6,FUTALEUFU (X Región de Los Lagos),1278
21573,1179,1412,"6,1",10,FUTALEUFU (X Región de Los Lagos),1278
21574,1179,1157,"10,1",20,FUTALEUFU (X Región de Los Lagos),1278
21575,1179,746,21,50,FUTALEUFU (X Región de Los Lagos),1278
21576,1179,635,51,100,FUTALEUFU (X Región de Los Lagos),1278
21577,1179,533,101,200,FUTALEUFU (X Región de Los Lagos),1278
21578,1179,482,201,400,FUTALEUFU (X Región de Los Lagos),1278
21579,1179,446,401,600,FUTALEUFU (X Región de Los Lagos),1278
21580,1179,398,601,1000,FUTALEUFU (X Región de Los Lagos),1278
21581,1179,357,1001,2000,FUTALEUFU (X Región de Los Lagos),1278
21582,1179,305,2001,3500,FUTALEUFU (X Región de Los Lagos),1278
21583,1179,286,3501,5000,FUTALEUFU (X Región de Los Lagos),1278
21584,1179,245,5001,10000,FUTALEUFU (X Región de Los Lagos),1278
21585,1179,226,10001,18000,FUTALEUFU (X Región de Los Lagos),1278
21586,1180,7515,0,3,GUALBUN (X Región de Los Lagos),1279
21587,1180,1786,"3,1",6,GUALBUN (X Región de Los Lagos),1279
21588,1180,1412,"6,1",10,GUALBUN (X Región de Los Lagos),1279
21589,1180,1157,"10,1",20,GUALBUN (X Región de Los Lagos),1279
21590,1180,746,21,50,GUALBUN (X Región de Los Lagos),1279
21591,1180,635,51,100,GUALBUN (X Región de Los Lagos),1279
21592,1180,533,101,200,GUALBUN (X Región de Los Lagos),1279
21593,1180,482,201,400,GUALBUN (X Región de Los Lagos),1279
21594,1180,446,401,600,GUALBUN (X Región de Los Lagos),1279
21595,1180,398,601,1000,GUALBUN (X Región de Los Lagos),1279
21596,1180,357,1001,2000,GUALBUN (X Región de Los Lagos),1279
21597,1180,305,2001,3500,GUALBUN (X Región de Los Lagos),1279
21598,1180,286,3501,5000,GUALBUN (X Región de Los Lagos),1279
21599,1180,245,5001,10000,GUALBUN (X Región de Los Lagos),1279
21600,1180,226,10001,18000,GUALBUN (X Región de Los Lagos),1279
21601,1181,7515,0,3,HORNOPIREN (X Región de Los Lagos),1280
21602,1181,1786,"3,1",6,HORNOPIREN (X Región de Los Lagos),1280
21603,1181,1412,"6,1",10,HORNOPIREN (X Región de Los Lagos),1280
21604,1181,1157,"10,1",20,HORNOPIREN (X Región de Los Lagos),1280
21605,1181,746,21,50,HORNOPIREN (X Región de Los Lagos),1280
21606,1181,635,51,100,HORNOPIREN (X Región de Los Lagos),1280
21607,1181,533,101,200,HORNOPIREN (X Región de Los Lagos),1280
21608,1181,482,201,400,HORNOPIREN (X Región de Los Lagos),1280
21609,1181,446,401,600,HORNOPIREN (X Región de Los Lagos),1280
21610,1181,398,601,1000,HORNOPIREN (X Región de Los Lagos),1280
21611,1181,357,1001,2000,HORNOPIREN (X Región de Los Lagos),1280
21612,1181,305,2001,3500,HORNOPIREN (X Región de Los Lagos),1280
21613,1181,286,3501,5000,HORNOPIREN (X Región de Los Lagos),1280
21614,1181,245,5001,10000,HORNOPIREN (X Región de Los Lagos),1280
21615,1181,226,10001,18000,HORNOPIREN (X Región de Los Lagos),1280
21616,1182,7515,0,3,HUALAIHUE (X Región de Los Lagos),1281
21617,1182,1786,"3,1",6,HUALAIHUE (X Región de Los Lagos),1281
21618,1182,1412,"6,1",10,HUALAIHUE (X Región de Los Lagos),1281
21619,1182,1157,"10,1",20,HUALAIHUE (X Región de Los Lagos),1281
21620,1182,746,21,50,HUALAIHUE (X Región de Los Lagos),1281
21621,1182,635,51,100,HUALAIHUE (X Región de Los Lagos),1281
21622,1182,533,101,200,HUALAIHUE (X Región de Los Lagos),1281
21623,1182,482,201,400,HUALAIHUE (X Región de Los Lagos),1281
21624,1182,446,401,600,HUALAIHUE (X Región de Los Lagos),1281
21625,1182,398,601,1000,HUALAIHUE (X Región de Los Lagos),1281
21626,1182,357,1001,2000,HUALAIHUE (X Región de Los Lagos),1281
21627,1182,305,2001,3500,HUALAIHUE (X Región de Los Lagos),1281
21628,1182,286,3501,5000,HUALAIHUE (X Región de Los Lagos),1281
21629,1182,245,5001,10000,HUALAIHUE (X Región de Los Lagos),1281
21630,1182,226,10001,18000,HUALAIHUE (X Región de Los Lagos),1281
21631,1183,7515,0,3,HUILDAD (X Región de Los Lagos),1282
21632,1183,1786,"3,1",6,HUILDAD (X Región de Los Lagos),1282
21633,1183,1412,"6,1",10,HUILDAD (X Región de Los Lagos),1282
21634,1183,1157,"10,1",20,HUILDAD (X Región de Los Lagos),1282
21635,1183,746,21,50,HUILDAD (X Región de Los Lagos),1282
21636,1183,635,51,100,HUILDAD (X Región de Los Lagos),1282
21637,1183,533,101,200,HUILDAD (X Región de Los Lagos),1282
21638,1183,482,201,400,HUILDAD (X Región de Los Lagos),1282
21639,1183,446,401,600,HUILDAD (X Región de Los Lagos),1282
21640,1183,398,601,1000,HUILDAD (X Región de Los Lagos),1282
21641,1183,357,1001,2000,HUILDAD (X Región de Los Lagos),1282
21642,1183,305,2001,3500,HUILDAD (X Región de Los Lagos),1282
21643,1183,286,3501,5000,HUILDAD (X Región de Los Lagos),1282
21644,1183,245,5001,10000,HUILDAD (X Región de Los Lagos),1282
21645,1183,226,10001,18000,HUILDAD (X Región de Los Lagos),1282
21646,1184,7515,0,3,HUILLINCO (X Región de Los Lagos),1283
21647,1184,1786,"3,1",6,HUILLINCO (X Región de Los Lagos),1283
21648,1184,1412,"6,1",10,HUILLINCO (X Región de Los Lagos),1283
21649,1184,1157,"10,1",20,HUILLINCO (X Región de Los Lagos),1283
21650,1184,746,21,50,HUILLINCO (X Región de Los Lagos),1283
21651,1184,635,51,100,HUILLINCO (X Región de Los Lagos),1283
21652,1184,533,101,200,HUILLINCO (X Región de Los Lagos),1283
21653,1184,482,201,400,HUILLINCO (X Región de Los Lagos),1283
21654,1184,446,401,600,HUILLINCO (X Región de Los Lagos),1283
21655,1184,398,601,1000,HUILLINCO (X Región de Los Lagos),1283
21656,1184,357,1001,2000,HUILLINCO (X Región de Los Lagos),1283
21657,1184,305,2001,3500,HUILLINCO (X Región de Los Lagos),1283
21658,1184,286,3501,5000,HUILLINCO (X Región de Los Lagos),1283
21659,1184,245,5001,10000,HUILLINCO (X Región de Los Lagos),1283
21660,1184,226,10001,18000,HUILLINCO (X Región de Los Lagos),1283
21661,1185,7515,0,3,HUINAY (X Región de Los Lagos),1284
21662,1185,1786,"3,1",6,HUINAY (X Región de Los Lagos),1284
21663,1185,1412,"6,1",10,HUINAY (X Región de Los Lagos),1284
21664,1185,1157,"10,1",20,HUINAY (X Región de Los Lagos),1284
21665,1185,746,21,50,HUINAY (X Región de Los Lagos),1284
21666,1185,635,51,100,HUINAY (X Región de Los Lagos),1284
21667,1185,533,101,200,HUINAY (X Región de Los Lagos),1284
21668,1185,482,201,400,HUINAY (X Región de Los Lagos),1284
21669,1185,446,401,600,HUINAY (X Región de Los Lagos),1284
21670,1185,398,601,1000,HUINAY (X Región de Los Lagos),1284
21671,1185,357,1001,2000,HUINAY (X Región de Los Lagos),1284
21672,1185,305,2001,3500,HUINAY (X Región de Los Lagos),1284
21673,1185,286,3501,5000,HUINAY (X Región de Los Lagos),1284
21674,1185,245,5001,10000,HUINAY (X Región de Los Lagos),1284
21675,1185,226,10001,18000,HUINAY (X Región de Los Lagos),1284
21676,1186,7515,0,3,LAGO YELCHO (X Región de Los Lagos),1285
21677,1186,1786,"3,1",6,LAGO YELCHO (X Región de Los Lagos),1285
21678,1186,1412,"6,1",10,LAGO YELCHO (X Región de Los Lagos),1285
21679,1186,1157,"10,1",20,LAGO YELCHO (X Región de Los Lagos),1285
21680,1186,746,21,50,LAGO YELCHO (X Región de Los Lagos),1285
21681,1186,635,51,100,LAGO YELCHO (X Región de Los Lagos),1285
21682,1186,533,101,200,LAGO YELCHO (X Región de Los Lagos),1285
21683,1186,482,201,400,LAGO YELCHO (X Región de Los Lagos),1285
21684,1186,446,401,600,LAGO YELCHO (X Región de Los Lagos),1285
21685,1186,398,601,1000,LAGO YELCHO (X Región de Los Lagos),1285
21686,1186,357,1001,2000,LAGO YELCHO (X Región de Los Lagos),1285
21687,1186,305,2001,3500,LAGO YELCHO (X Región de Los Lagos),1285
21688,1186,286,3501,5000,LAGO YELCHO (X Región de Los Lagos),1285
21689,1186,245,5001,10000,LAGO YELCHO (X Región de Los Lagos),1285
21690,1186,226,10001,18000,LAGO YELCHO (X Región de Los Lagos),1285
21691,1187,7515,0,3,LLANADA GRANDE (X Región de Los Lagos),1286
21692,1187,1786,"3,1",6,LLANADA GRANDE (X Región de Los Lagos),1286
21693,1187,1412,"6,1",10,LLANADA GRANDE (X Región de Los Lagos),1286
21694,1187,1157,"10,1",20,LLANADA GRANDE (X Región de Los Lagos),1286
21695,1187,746,21,50,LLANADA GRANDE (X Región de Los Lagos),1286
21696,1187,635,51,100,LLANADA GRANDE (X Región de Los Lagos),1286
21697,1187,533,101,200,LLANADA GRANDE (X Región de Los Lagos),1286
21698,1187,482,201,400,LLANADA GRANDE (X Región de Los Lagos),1286
21699,1187,446,401,600,LLANADA GRANDE (X Región de Los Lagos),1286
21700,1187,398,601,1000,LLANADA GRANDE (X Región de Los Lagos),1286
21701,1187,357,1001,2000,LLANADA GRANDE (X Región de Los Lagos),1286
21702,1187,305,2001,3500,LLANADA GRANDE (X Región de Los Lagos),1286
21703,1187,286,3501,5000,LLANADA GRANDE (X Región de Los Lagos),1286
21704,1187,245,5001,10000,LLANADA GRANDE (X Región de Los Lagos),1286
21705,1187,226,10001,18000,LLANADA GRANDE (X Región de Los Lagos),1286
21706,1188,7515,0,3,MECHUQUE (X Región de Los Lagos),1287
21707,1188,1786,"3,1",6,MECHUQUE (X Región de Los Lagos),1287
21708,1188,1412,"6,1",10,MECHUQUE (X Región de Los Lagos),1287
21709,1188,1157,"10,1",20,MECHUQUE (X Región de Los Lagos),1287
21710,1188,746,21,50,MECHUQUE (X Región de Los Lagos),1287
21711,1188,635,51,100,MECHUQUE (X Región de Los Lagos),1287
21712,1188,533,101,200,MECHUQUE (X Región de Los Lagos),1287
21713,1188,482,201,400,MECHUQUE (X Región de Los Lagos),1287
21714,1188,446,401,600,MECHUQUE (X Región de Los Lagos),1287
